_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_META_TITLE_,_META_H1_,_META_KEYWORDS_,_SEO_KEYWORD_,_META_DESCRIPTION_,_DESCRIPTION_,_PRICE_,_IMAGE_
3838,Домофонные системы|Домофоны|Видеодомофон,Gardi,Gardi Slider,Gardi Slider,Gardi Slider,"Домофонные системы,Домофоны,Gardi Slider,Gardi,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Домофонные системы,Домофоны,Gardi Slider,Gardi,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Gardi Magic Touch,АНАЛОГ ВЗАМЕН: Gardi Magic Touch,0,catalog/img/3838.jpg
3840,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Spymax,Spymax SCK-324,Spymax SCK-324,Spymax SCK-324,"Системы видеонаблюдения,Видеонаблюдение,Spymax SCK-324,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Spymax SCK-324,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Камера видеонаблюдения Spymax SCK-324 стандартного дизайна с матрицей Sony 1/3"", со сменным объективом.","Камера видеонаблюдения Spymax SCK-324 стандартного дизайна с матрицей Sony 1/3"", со сменным объективом.",0,catalog/img/3840.jpg
3841,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Spymax,Spymax SCK-524,Spymax SCK-524,Spymax SCK-524,"Системы видеонаблюдения,Видеонаблюдение,Spymax SCK-524,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Spymax SCK-524,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН НА ВЫБОР,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,catalog/img/3841.jpg
3842,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Spymax,Spymax SCK-624,Spymax SCK-624,Spymax SCK-624,"Системы видеонаблюдения,Видеонаблюдение,Spymax SCK-624,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Spymax SCK-624,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН НА ВЫБОР,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,catalog/img/3842.jpg
3843,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Spymax,Spymax SCD-322,Spymax SCD-322,Spymax SCD-322,"Системы видеонаблюдения,Видеонаблюдение,Spymax SCD-322,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Spymax SCD-322,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",,,0,catalog/img/3843.jpg
3844,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Spymax,Spymax SCD-422,Spymax SCD-422,Spymax SCD-422,"Системы видеонаблюдения,Видеонаблюдение,Spymax SCD-422,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Spymax SCD-422,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Spymax SCD-422 - купольная видеокамера с варифокальным объективом  с АРД. Функции День/Ночь (электронно), зеркального изображения и экранного меню.","Spymax SCD-422 - купольная видеокамера с варифокальным объективом  с АРД. Функции День/Ночь (электронно), зеркального изображения и экранного меню.",0,catalog/img/3844.jpg
3845,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Spymax,Spymax SCB-624,Spymax SCB-624,Spymax SCB-624,"Системы видеонаблюдения,Видеонаблюдение,Spymax SCB-624,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Spymax SCB-624,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Spymax SCB-624 - цветная/черно-белая телекамера со встроенным вариобъективом уличного исполнения, выполнена в цилиндрическом форм-факторе.","Spymax SCB-624 - цветная/черно-белая телекамера со встроенным вариобъективом уличного исполнения, выполнена в цилиндрическом форм-факторе.",0,catalog/img/3845.jpg
3846,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Spymax,Spymax SCQ-222,Spymax SCQ-222,Spymax SCQ-222,"Системы видеонаблюдения,Видеонаблюдение,Spymax SCQ-222,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Spymax SCQ-222,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Spymax SCQ-222 - миниатюрная цветная видеокамера в квадратном корпусе.,Spymax SCQ-222 - миниатюрная цветная видеокамера в квадратном корпусе.,0,catalog/img/3846.jpg
3847,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Spymax,Spymax SCQ-322,Spymax SCQ-322,Spymax SCQ-322,"Системы видеонаблюдения,Видеонаблюдение,Spymax SCQ-322,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Spymax SCQ-322,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!","Описание товара можно найти на сайте производителя. В настоящий момент раздел находится в разработке, приносим извинения за неполноту описания. Обращаем ваше внимание, что при обращении по телефону наш менеджер обязательно проконсультирует Вас по товару или подскажет какой товар может быть найден взамен, с похожими характеристиками и функциональным предназначением. Благодарим за интерес к ассортименту компании!",0,catalog/img/3847.jpg
3848,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Spymax,Spymax SCQ-422,Spymax SCQ-422,Spymax SCQ-422,"Системы видеонаблюдения,Видеонаблюдение,Spymax SCQ-422,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,Spymax SCQ-422,Spymax,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН,АНАЛОГ ВЗАМЕН,0,catalog/img/3848.jpg
