_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_DESCRIPTION_,_PRICE_,_IMAGE_
1100,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCC-101BP,">> Пожалуйста, не задавайте здесь вопросов магазину, это форма для ОТЗЫВОВ ПОЛЬЗОВАТЕЛЕЙ ТОВАРА! Мы ценим Ваше время! Коментарии публикуются после модерации<<<",0,img/1100.jpg
1101,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCC-131BP,">> Пожалуйста, не задавайте здесь вопросов магазину, это форма для ОТЗЫВОВ ПОЛЬЗОВАТЕЛЕЙ ТОВАРА! Мы ценим Ваше время! Коментарии публикуются после модерации<<<",0,img/1101.jpg
1105,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCC-931TP,"Камера SCC-931TP выполнена в ударопрочном, водо- и пыленепроницаемом корпусе. Камера обладает 12-кратным оптическим 10-кратным цифровым увеличением. Она идеально подходит для банков, розничных магазинов, торговых зданий и промышленных участков.",0,img/1105.jpg
1143,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCC-C6407P,ПРЕДЛАГАЕМ ВЗАМЕН АНАЛОГ: Smartec STC-3905/2,0,img/1143.jpg
1144,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCC-C6403P,ПРЕДЛАГАЕМ ВЗАМЕН АНАЛОГ: Infinity IVPD-XH22ZDN480SD,0,img/1144.jpg
1146,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCC-C6405P,ПРЕДЛАГАЕМ ВЗАМЕН АНАЛОГ: Smartec STC-3905/2,0,img/1146.jpg
1159,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCC-C4207P,">> Пожалуйста, не задавайте здесь вопросов магазину, это форма для ОТЗЫВОВ ПОЛЬЗОВАТЕЛЕЙ ТОВАРА! Мы ценим Ваше время! Коментарии публикуются после модерации<<<",0,img/1159.jpg
1160,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCC-C4305P,">> Пожалуйста, не задавайте здесь вопросов магазину, это форма для ОТЗЫВОВ ПОЛЬЗОВАТЕЛЕЙ ТОВАРА! Мы ценим Ваше время! Коментарии публикуются после модерации<<<",0,img/1160.jpg
1162,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCC-C4301P,">> Пожалуйста, не задавайте здесь вопросов магазину, это форма для ОТЗЫВОВ ПОЛЬЗОВАТЕЛЕЙ ТОВАРА! Мы ценим Ваше время! Коментарии публикуются после модерации<<<",0,img/1162.jpg
1163,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCC-C4203AP,">> Пожалуйста, не задавайте здесь вопросов магазину, это форма для ОТЗЫВОВ ПОЛЬЗОВАТЕЛЕЙ ТОВАРА! Мы ценим Ваше время! Коментарии публикуются после модерации<<<",0,img/1163.jpg
1164,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCC-C4201P,">> Пожалуйста, не задавайте здесь вопросов магазину, это форма для ОТЗЫВОВ ПОЛЬЗОВАТЕЛЕЙ ТОВАРА! Мы ценим Ваше время! Коментарии публикуются после модерации<<<",0,img/1164.jpg
1166,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCC-B2307P,">> Пожалуйста, не задавайте здесь вопросов магазину, это форма для ОТЗЫВОВ ПОЛЬЗОВАТЕЛЕЙ ТОВАРА! Мы ценим Ваше время! Коментарии публикуются после модерации<<<",0,img/1166.jpg
1170,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCC-B2303P,">> Пожалуйста, не задавайте здесь вопросов магазину, это форма для ОТЗЫВОВ ПОЛЬЗОВАТЕЛЕЙ ТОВАРА! Мы ценим Ваше время! Коментарии публикуются после модерации<<<",0,img/1170.jpg
1171,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCC-B2005P,">> Пожалуйста, не задавайте здесь вопросов магазину, это форма для ОТЗЫВОВ ПОЛЬЗОВАТЕЛЕЙ ТОВАРА! Мы ценим Ваше время! Коментарии публикуются после модерации<<<",0,img/1171.jpg
