_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_DESCRIPTION_,_PRICE_,_IMAGE_
36013,Системы видеонаблюдения|Видеонаблюдение HD|Оборудование HD-SDI,МВК,МВК HD-21,"МВК HD-21 — антивандальная Full HD видеокамера стандарта HD-SDI для помещений с ИК-подсветкой. 

Видеокамера МВК HD-21 отличается высокой четкостью видеосъемки. Она поддерживает стандарт HD-SDI, с ее помощью можно получать изображение высокого разрешения – Full HD (1920х1080) со скоростью 30 кадр/с. Эта видеокамера отлично подойдет для систем видеонаблюдения с высокими требованиями к качеству видеоизображения. Объектив камеры вариофокальный, с фокусным расстоянием 2.8 – 12.0 мм, что позволит решать большинство задач CCTV. 

Камера не только оснащена встроенными ИК-прожекторами, но и имеет реальный режим «день/ночь» (сдвигаемый ИК-фильтр), что дает возможность вести видеосъемку как днем, сохраняя качество цветопередачи, так и ночью при полном отсутствии освещения на дистанции до 40 м. Качество видеоизображения может быть улучшено с помощью дополнительных функций: AWB (автоматического баланса белого), D-WDR (цифрового широкого динамического диапазона), встроенный интеллектуальный детектор движения, AGC (автоматической регулировки усиления) и BLC (компенсации задней засветки). 

Корпус видеокамеры МВК HD-21 выполнен из металла, прозрачная купольная сфера, покрывающая камеру, – из ударопрочного поликарбоната, что обеспечивает надежную защиту от физических воздействий. МВК-HD-21 рекомендуются для оснащения систем видеонаблюдения на неохраняемых объектах. Исполнение корпуса – IP 66 – надежно защищает изделие от проникновения пыли и воды. Диапазон рабочих температур видеокамеры: от -10 до +50 °С. 

Видеокамера МВК HD-21 оптимально сочетает в себе высокое качество съемки, надежность и широкие функциональные возможности. Ее необходимо использовать совместно с видеорегистраторами, поддерживающими стандарт HD-SDI, для создания систем CCTV высокой четкости. ",10533,img/36013.jpg
36014,Системы видеонаблюдения|Видеонаблюдение HD|Оборудование HD-SDI,МВК,МВК HD-82,"МВК HD-82 — уличная видеокамера стандарта HD-SDI с вариофокальным объективом и ИК-подсветкой. 

Камера оснащена 1/3-дюймовым CMOS сенсором с прогрессивной разверткой. МВК-HD-82 позволяет снимать видео с Full HD-разрешением (1920х1080) при скорости 25 кадр/с и минимальным уровнем «шумов» (соотношение сигнал/шум: 52 дБ). Реализован режим «день/ночь» (механический ИК-фильтр). 

Объектив вариофокальный, фокусные расстояния: 2.8-12 мм, F1.4. Угол обзора (гор.): 80-27,2 °. Встроенные ИК-излучатели дают возможность вести видеосъемку при отсутствии внешнего освещения на расстоянии до 40 метров. 

Камера МВК HD-82 поддерживает следующие функции: Eclipse, цифровое шумоподавление, BLC, AGC, цифровой zoom (62x), «зеркало», «антитуман», исправление дефекта пикселей, смарт D-zoom, смарт фокус. Для удобства настройки при монтаже видеокамера дополнительно имеет аналоговый видеовыход в стандарте PAL.  

Корпус видеокамеры имеет высокую степень защиты от влаги и пыли: IP 66. Диапазон рабочих температур: от -40 °C до +60 °C при влажности до 90%. Габаритные размеры корпуса: 105 х 86.9 х 267.2 мм. Питание: 12 В постоянного тока, потребляемая мощность: 3W (макс. 5.5W с вкл. ИК). 

Видеокамера МВК HD-82 рекомендуется для создания уличных систем видеонаблюдения совместно с HD-SDI видеорегистраторами серии BestDVR.",10533,img/36014.jpg
36017,"Системы контроля доступа|Считыватели, карты, брелоки|Считыватели",IronLogic,IronLogic Matrix-III EH (светлый перламутр),"IronLogic Matrix-III-EH (светлый) -  считыватель RFID ключей, который используется для комплектации сетевых и автономных систем безопасности и контроля доступа. Устройство поддерживает одновременно два протокола EM Marine и HID, что позволяет читать карты (брелки) с рабочей частотой 125 KHz. Возможность быстрого монтажа и подключения привлекательного влаго- и пыле защищенного корпуса значительно удешевляет интеграцию в систему безопасности и дальнейшую эксплуатацию. ",1890,img/36017.jpg
36018,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),Videoglaz,Videoglaz NVR Compact 4TB,АНАЛОГ ВЗАМЕН: Videoglaz NVR Compact,0,img/36018.jpg
36047,"Системы звукового оповещения и музыкальной трансляции|Система производства ""DSPPA""|Стоечное оборудование серии PC",DSPPA,DSPPA PC-1005U,DSPPA PC-1005U - удаленный маршрутизатор. Дистанционное управление с ПК. Программное обеспечение в комплекте.,24886,img/36047.jpg
36048,"Системы звукового оповещения и музыкальной трансляции|Система производства ""DSPPA""|Стоечное оборудование серии PC",DSPPA,DSPPA PC-1007С,DSPPA PC-1007С - мультиформатный CDMP-3 плеер. Полностью автоматический контроль воспроизведения. Возможность дистанционного управления с компьютера.Подключение внешнего накопителя данных через USB-порт. Возможность программного управления с помощью таймера PC-1014T.,24886,img/36048.jpg
36049,"Системы звукового оповещения и музыкальной трансляции|Система производства ""DSPPA""|Стоечное оборудование серии PC",DSPPA,DSPPA PC-1008R,DSPPA PC-1008R - цифровой AМ/FM тюнер.,22272,img/36049.jpg
36050,"Системы звукового оповещения и музыкальной трансляции|Система производства ""DSPPA""|Стоечное оборудование серии PC",DSPPA,DSPPA PC-1009S,DSPPA PC-1009S - сигнальная матрица.,49165,img/36050.jpg
36051,"Системы звукового оповещения и музыкальной трансляции|Система производства ""DSPPA""|Стоечное оборудование серии PC",DSPPA,DSPPA PC-1010H,DSPPA PC-1010H - блок расширения микрофонных консолей. ,82402,img/36051.jpg
36052,"Системы звукового оповещения и музыкальной трансляции|Система производства ""DSPPA""|Стоечное оборудование серии PC",DSPPA,DSPPA PC-1010P,DSPPA PC-1010P - селектор зон микрофонной консоли РС-1010R.,42213,img/36052.jpg
